id,name,host_id,host_name,neighbourhood,room_type,latitude,longitude,price,minimum_nights,availability_365,calculated_host_listings_count,number_of_reviews,number_of_reviews_ltm,reviews_per_month,last_review,host_response_rate,review_scores_rating,area_category,covid_period
296960,Luxury&Comfy wthWifi walk-distance to Subwy-Malls,175729,Mitch & Mam,Chatu Chak,Entire home/apt,13.80926,100.56892,900,358,365,1,56,0,0.43,2019-08-04,0.0,4.9,Inner City,Pre-COVID
1898332,"Apr. for rent full fur 1 bedroom, monthly",4837310,Veesa,Bang Na,Private room,13.67805,100.62451,400,180,364,1,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
1041976,Long-stay special rate spacious entire floor Siam,5735895,Pariya,Parthum Wan,Entire home/apt,13.74814,100.52016,2900,1125,0,3,295,0,2.61,2021-08-21,100.0,4.91,Inner City,During COVID
313459,One Bed Room at Sukumvit 50 Bangkok,1611711,Nichapat,Khlong Toei,Private room,13.71513,100.5683,2226,1,364,1,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
1052180,"City View, relaxed theme & delicious food around",5793490,Nicky,Bang Kho laen,Entire home/apt,13.69947,100.52726,890,2,59,6,29,4,0.27,2022-12-18,100.0,4.71,Inner City,Recovery Period
1926489,Ideo Blucove Sukhumvit Bangkok,9434109,Sander,Bang Na,Entire home/apt,13.67998,100.61074,1500,29,365,1,0,0,0.0,1970-01-01,100.0,0.0,Middle City,Pre-COVID
320014,2-BR condo near BTS on Sukhumvit Rd,843854,Anshera,Khlong Toei,Entire home/apt,13.7281,100.57318,1732,30,167,1,67,1,0.51,2022-09-20,100.0,4.62,Inner City,Recovery Period
1933894,"NewlyRenovated! 3Br,SingleHouse, Park/BTS/Airport.",9509219,Piya,Pra Wet,Entire home/apt,13.70004,100.6787,3394,5,180,8,3,2,0.03,2022-11-28,100.0,5.0,Middle City,Recovery Period
1057173,"IdeoMix, Sukhumvit RD, close to BTS",5822937,Piya,Bang Na,Entire home/apt,13.67991,100.61055,922,14,219,1,170,5,1.54,2022-12-05,100.0,4.63,Middle City,Recovery Period
1060320,Mix Dorm  Decor do Hostel,5171292,Somsak,Khlong San,Shared room,13.72214,100.50752,350,1,87,10,12,0,0.12,2020-02-08,0.0,0.0,Inner City,Pre-COVID
384924,Oasis in the heart of Bangkok,1667508,Siriwipa,Ratchathewi,Entire home/apt,13.74902,100.55652,866,90,142,1,94,1,0.75,2022-08-31,0.0,4.91,Inner City,Recovery Period
1067748,5 mins by car from Chong Nonsi BTS Station,4154759,Mimi,Sathon,Private room,13.71498,100.53312,1543,1,149,4,40,10,0.46,2022-12-09,100.0,4.62,Inner City,Recovery Period
1077493,Inn Saladaeng - Superior hotel room,5929404,Inn Saladaeng & The Sathon Vimanda,Bang Rak,Entire home/apt,13.72825,100.53774,1589,1,176,2,36,1,0.33,2022-09-01,0.0,0.0,Inner City,Recovery Period
1943048,"Best nr Chatujak, MRT, BTS free wifi&fNetflix",9906827,Nokiko,Chatu Chak,Entire home/apt,13.81694,100.56451,1271,1,129,1,293,19,2.72,2022-12-06,100.0,4.87,Inner City,Recovery Period
385130,❂Citycenter✔Subway station✔Private Bathroom4Aircon,1927968,Evan,Sathon,Entire home/apt,13.72062,100.54707,800,1,361,37,396,0,3.02,2020-04-30,100.0,4.61,Inner City,During COVID
385278,Nice River View Condominium 30 sq.m,1928343,Chanvit,Rat Burana,Private room,13.68426,100.49841,1558,1,365,1,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
385979,Monthly rent 2Beds/2Baths quiet APT at BTS,1681901,Pornpan,Khlong San,Entire home/apt,13.71905,100.50414,1747,30,330,1,80,0,0.62,2020-01-28,100.0,4.79,Inner City,Pre-COVID
390611,Sukhumvit apartment near Nana BTS,807406,Hollis,Khlong Toei,Entire home/apt,13.74052,100.55237,797,1,230,1,189,13,1.45,2022-11-28,100.0,4.57,Inner City,Recovery Period
1947314,A room w/ the view :-) in the city,10070953,Vichit,Vadhana,Entire home/apt,13.71012,100.60281,6926,1,364,1,1,0,0.02,2019-01-13,0.0,0.0,Middle City,Pre-COVID
1079039,Spacious 1Bed apartment,5935474,Tisa,Huai Khwang,Entire home/apt,13.75224,100.58979,1169,15,180,1,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
1086843,Near Bangkok more space than urban!,4937984,Sugarcane,Phra Nakhon,Shared room,13.75135,100.49447,5195,1,365,1,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
393066,✺✺99 feet in the sky✺✺,1927968,Evan,Sathon,Entire home/apt,13.72062,100.54707,829,1,334,37,430,10,3.39,2022-10-01,100.0,4.52,Inner City,Recovery Period
397449,Cozy Studio Apt near Skytrain.(72/74),263049,Tor,Sathon,Private room,13.71782,100.51622,950,1,301,7,39,2,0.3,2022-10-01,100.0,4.62,Inner City,Recovery Period
405662,"Asoke: tasteful, modern 1BR condo",1425515,Peter,Vadhana,Entire home/apt,13.73816,100.56495,1400,28,120,2,32,5,0.25,2022-10-31,0.0,0.0,Middle City,Recovery Period
1088343,"2 bed 2 bath, BTS, Supermarkets, Monthly",5981006,Sibyl,Vadhana,Entire home/apt,13.7104,100.60171,2355,30,356,1,19,0,0.17,2020-01-04,0.0,4.76,Middle City,Pre-COVID
1094136,"Private, relaxed with amenities",5793490,Nicky,Bang Kho laen,Entire home/apt,13.69949,100.52725,980,2,75,6,18,1,0.18,2022-11-26,100.0,4.72,Inner City,Recovery Period
1961981,S1 hostel (Dorm) Sathorn Bangkok,10138065,S1,Sathon,Shared room,13.72157,100.54509,330,1,358,3,82,0,0.83,2019-12-09,100.0,4.53,Inner City,Pre-COVID
407381,3 minutes walk to Phrom Phong BTS,1463818,Amporn,Vadhana,Entire home/apt,13.73675,100.57191,3740,7,44,1,18,1,0.15,2022-09-14,0.0,4.75,Middle City,Recovery Period
1975849,1 BDM CONDO SAPHAN KWAI/ARI walk to JJ/BTS/MRT,8480912,Chris And Lek,Phaya Thai,Entire home/apt,13.79128,100.54935,1000,5,145,1,29,4,0.27,2022-09-01,100.0,4.73,Middle City,Recovery Period
1133843,เฮ้าส์โหมด House Mode,6220137,Prapussorn,Thon buri,Private room,13.72646255738608,100.49129336748284,800,1,365,1,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
413824,❂100% Private&Central Light EnSuite,1927968,Evan,Sathon,Entire home/apt,13.72062,100.54707,800,1,358,37,325,0,2.67,2020-03-14,100.0,4.54,Inner City,During COVID
428360,Spacious Studio kitchen/wifi,2129668,Wimonpak,Yan na wa,Entire home/apt,13.69673,100.53202,1143,200,365,41,35,0,0.27,2019-03-04,100.0,4.56,Inner City,Pre-COVID
428421,2. Bangkok bright Apartment 201,2129668,Wimonpak,Bang Kho laen,Entire home/apt,13.69935,100.52723,700,365,365,41,40,0,0.31,2018-10-24,100.0,4.79,Inner City,Pre-COVID
428907,1.Bangkok great value Studio WIFI,2129668,Wimonpak,Bang Kho laen,Entire home/apt,13.69977,100.52652,831,365,270,41,14,0,0.11,2013-11-01,100.0,4.53,Inner City,Pre-COVID
428950,BKK City Fab Luxx Studio free wifi @1194,2129668,Wimonpak,Bang Kho laen,Entire home/apt,13.698,100.52886,790,1,365,41,127,5,1.0,2022-12-14,100.0,4.61,Inner City,Recovery Period
430691,5. Bangkok Bright Apartment -WIFI,2129668,Wimonpak,Bang Kho laen,Entire home/apt,13.70068,100.5228,720,365,365,41,26,0,0.23,2016-11-05,100.0,4.68,Inner City,Pre-COVID
430703,"6. Bangkok nice, cosy Apartment 201",2129668,Wimonpak,Bang Kho laen,Entire home/apt,13.69925,100.52624,890,1,346,41,48,3,0.38,2022-11-13,100.0,4.66,Inner City,Recovery Period
430706,7. Bangkok big bright Apartment 402,2129668,Wimonpak,Bang Kho laen,Entire home/apt,13.70086,100.52276,1211,365,365,41,8,0,0.07,2013-06-28,100.0,5.0,Inner City,Pre-COVID
432004,STUDIO-WIFI-RAIN SHOWER-SATHORN,2148220,Marvin,Sathon,Private room,13.71922,100.5255,1736,1,356,3,14,0,0.12,2017-02-23,0.0,4.29,Inner City,Pre-COVID
439051,Luxury Riverview Teakwood Apartment-Great Views :),2122791,Maam & Hermann,Yan na wa,Hotel room,13.67317,100.54406,1558,2,361,1,120,0,0.93,2020-02-28,0.0,4.83,Inner City,Pre-COVID
1138679,1 Bed Pool Access Onnut BTS,4877320,Nisa,Suanluang,Entire home/apt,13.71119,100.63334,970,21,272,2,1,0,0.01,2013-07-01,100.0,0.0,Middle City,Pre-COVID
1976962,River Side Luxury View,10204823,Jahidul,Yan na wa,Private room,13.70497,100.55134,2500,1,364,1,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
449782,BKK Center Fab studio1150 free wifi,2129668,Wimonpak,Bang Kho laen,Entire home/apt,13.69832,100.52434,929,1,162,41,60,1,0.47,2022-10-30,0.0,0.0,Inner City,Recovery Period
449826,Loft by the Church w kitchen/wifi near Sathon,2129668,Wimonpak,Bang Kho laen,Entire home/apt,13.70218,100.52254,670,2,347,41,38,0,0.31,2018-03-31,100.0,4.64,Inner City,Pre-COVID
450464,9. Bangkok Mini Stylish Studio 205,2129668,Wimonpak,Bang Kho laen,Entire home/apt,13.70039,100.52806,720,1,359,41,40,3,0.4,2022-12-12,100.0,4.64,Inner City,Recovery Period
527553,"Beautiful Apt @ Ratchayothin BTS, Free Wifi",2592798,Nokina,Chatu Chak,Entire home/apt,13.82841,100.57103,1004,2,0,2,24,0,0.19,2018-07-22,100.0,5.0,Inner City,Pre-COVID
1980886,New and Modern Spacious Apartment,10222460,Preeda,Phra Khanong,Entire home/apt,13.6937,100.59897,1385,3,364,1,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
1982413,Hip Studio ♥ Of BKK+River+BTS+WIFI,3346331,Bee,Sathon,Entire home/apt,13.71278,100.5156,811,2,304,7,404,19,3.67,2022-12-15,100.0,4.78,Inner City,Recovery Period
1986193,Condo QUATTRO @Thonglor Near BTS,10246374,Arika,Vadhana,Entire home/apt,13.72873,100.58039,2000,7,62,3,6,1,0.05,2022-12-16,100.0,4.95,Middle City,Recovery Period
2018775,Big quiet Studio for weekly monthly long term Stay,7454779,Lily Duangdao,Sathon,Private room,13.720317,100.54586,1629,4,82,7,4,4,0.7,2022-10-23,100.0,4.93,Inner City,Recovery Period
2064413,BH : Double Room - Near BTS,8664261,Kriengkrai,Sathon,Private room,13.71659,100.51588,835,1,365,7,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
2065054,Suite with Balcony,8664261,Kriengkrai,Sathon,Private room,13.71655,100.51384,926,1,365,7,1,0,0.02,2019-04-13,0.0,0.0,Inner City,Pre-COVID
2065536,Room + Shared Shower Room near BTS,8664261,Kriengkrai,Sathon,Private room,13.71496,100.51406,866,1,365,7,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
2065699,BANGKOK HUB Studio Room+Shower Room,8664261,Kriengkrai,Sathon,Private room,13.718,100.51573,650,1,365,7,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
2067731,BANGKOK HUB : Standard Double Room,8664261,Kriengkrai,Sathon,Shared room,13.71662,100.51572,866,1,365,7,2,0,0.03,2019-01-01,0.0,5.0,Inner City,Pre-COVID
1141969,Great location on a charming loft,6262801,Andrea,Bang Rak,Entire home/apt,13.72687,100.52326,5887,30,358,1,8,0,0.07,2019-01-22,0.0,4.88,Inner City,Pre-COVID
1151862,phiyapa,6313832,Psirivedin,Don Mueang,Private room,13.9277,100.58757,1250,1,365,1,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
1160838,Spacious 2 Bedroom Apartment near BTS-non smoking,1513875,Suchada,Phaya Thai,Entire home/apt,13.7736,100.54079,2571,3,342,4,109,56,1.15,2022-12-18,100.0,4.82,Middle City,Recovery Period
1187726,Private Studio Bed Room Walkable from BTS Ari,5402740,Nattha,Phaya Thai,Entire home/apt,13.77808,100.5416,1000,120,323,1,18,0,0.41,2021-03-15,0.0,4.58,Middle City,During COVID
534241,Stunning 24th Fl Terrace Penthouse!,2625384,Mike,Chatu Chak,Entire home/apt,13.80994,100.5651,4156,30,348,1,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
1206077,CityCenter BTS Ari AREE FastWifi+Kitchen+SwimPool,6586465,Tayawat,Phaya Thai,Entire home/apt,13.77776,100.54353,3847,9,167,1,34,0,0.32,2021-05-17,0.0,0.0,Middle City,During COVID
1208204,Deluxe Condo at perfect location 2-0,766443,Gerd,Vadhana,Entire home/apt,13.73757,100.55996,1485,3,130,3,206,20,1.83,2022-12-14,0.0,0.0,Middle City,Recovery Period
2068795,Wow! Entire 3 story house in Bangkok,9390848,VeeZa,Dusit,Entire home/apt,13.77537,100.52383,2814,1,154,1,271,2,2.97,2022-12-20,100.0,4.76,Inner City,Recovery Period
580270,✴✴Colorful Room with Soaring Views in Center BKK✴✴,1927968,Evan,Sathon,Entire home/apt,13.72062,100.54707,707,1,346,37,93,11,0.95,2022-11-25,100.0,4.69,Inner City,Recovery Period
581755,Brand New room near Airport Railway,2864425,Urcha,Bang Kapi,Private room,13.75056,100.60844,1316,5,364,1,1,0,0.01,2013-12-03,0.0,4.0,Middle City,Pre-COVID
2068972,State tower riverview 42th freewifi,10581237,Anchana,Bang Rak,Private room,13.72225,100.51642,2061,30,365,4,11,0,0.1,2015-09-02,100.0,5.0,Inner City,Pre-COVID
2069445,1Br riverview 42th State tower wifi,10581237,Anchana,Bang Rak,Private room,13.72221,100.51568,2061,30,365,4,3,0,0.03,2015-09-01,100.0,5.0,Inner City,Pre-COVID
2070131,"Cozy Studio by BTS: Wifi, Pool #2",1780407,Feb,Phra Khanong,Entire home/apt,13.69821,100.60626,600,120,244,6,77,2,0.7,2022-11-30,86.0,4.49,Middle City,Recovery Period
605314,☀ ☼Sky bedroom with a smooth life view☼☀,1927968,Evan,Sathon,Entire home/apt,13.72061,100.54706,750,1,344,37,426,10,3.39,2022-12-08,100.0,4.47,Inner City,Recovery Period
1218098,Transit DMK & Not far from Impact,6647138,NiNew,Lak Si,Private room,13.88974,100.56257,800,1,353,4,27,0,0.23,2016-04-08,100.0,4.7,Middle City,Pre-COVID
605343,✬Sweet Dreams in the Center of Bangkok@Sky House✬,1927968,Evan,Sathon,Entire home/apt,13.72062,100.54709,693,1,349,37,224,4,1.84,2022-12-13,100.0,4.58,Inner City,Recovery Period
1218842,F/F Studio APT For Rent. ARI BTS.,6648722,Taweewat  (Ken),Phaya Thai,Private room,13.78148,100.54868,1088,2,365,2,1,0,0.02,2019-01-04,100.0,5.0,Middle City,Pre-COVID
608624,Big Jacuzzi+BTS/BRT+wifi 100mbps,2940438,Kinifrog,Thon buri,Entire home/apt,13.71699,100.4783,2000,7,354,19,0,0,0.0,1970-01-01,100.0,4.83,Inner City,Pre-COVID
688013,1 BR Near BTS WIFI/POOL/FITNESS (B),1780407,Feb,Bang Na,Entire home/apt,13.67926,100.61655,808,29,317,6,147,2,1.18,2022-11-30,86.0,4.69,Middle City,Recovery Period
691478,Studio ๏ Affordable comfort,3533863,Sarasinee,Phaya Thai,Entire home/apt,13.78887,100.56009,500,30,365,1,4,0,0.03,2012-12-15,0.0,5.0,Middle City,Pre-COVID
715652,Cosy 1 bed room service apartment!,3687435,Avinash,Din Daeng,Entire home/apt,13.78777,100.56551,866,1,365,1,6,0,0.05,2015-10-18,0.0,4.33,Inner City,Pre-COVID
1227663,Hip Luxury Apt in Best Location,5469059,Andrew,Parthum Wan,Entire home/apt,13.74088,100.54102,3097,12,54,1,120,1,1.03,2022-12-04,100.0,4.86,Inner City,Recovery Period
2071610,Metro view of studio near BTS Ari,9701189,Tam,Phaya Thai,Entire home/apt,13.78686,100.54951,850,30,362,1,14,0,0.13,2020-01-10,0.0,0.0,Middle City,Pre-COVID
722291,"1 bedroom apartment, Center Bangkok",1810415,Egidio,Sathon,Entire home/apt,13.72109,100.53915,1212,300,271,3,35,3,0.31,2022-06-17,100.0,4.82,Inner City,Recovery Period
2075095,"Top of ""Old Siam""- 17th floor views",368001,Melissa And Kurt,Phra Nakhon,Entire home/apt,13.76473,100.49718,935,30,255,1,34,1,0.31,2022-06-19,0.0,4.8,Inner City,Recovery Period
1235695,Furnished studio 5min from Skytrain,4583001,Suchela,Phaya Thai,Entire home/apt,13.78761,100.55319,623,365,365,2,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
722660,"Bangkok View, Luxurious 1 bedroom,Sathorn.",3734436,Chok,Sathon,Entire home/apt,13.70644,100.52544,1212,21,365,2,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
1244333,"Private Room@Chatuchak,BTS,JJ market,DMK airport",2087671,Apipu,Phaya Thai,Private room,13.79221,100.54631,399,1,0,1,33,0,0.78,2020-03-15,0.0,4.67,Middle City,During COVID
2076867,U Delight  @ Jatujak Station,10613827,Atsanai,Chatu Chak,Entire home/apt,13.79844,100.55726,591,365,365,1,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
2077641,1BR River view 19th State tower,10581237,Anchana,Bang Rak,Private room,13.72007,100.51711,1300,30,365,4,3,0,0.03,2015-01-01,100.0,4.33,Inner City,Pre-COVID
2077825,Le Siam heritage Residence,10581237,Anchana,Bang Rak,Private room,13.72063,100.51611,1300,30,365,4,0,0,0.0,1970-01-01,100.0,0.0,Inner City,Pre-COVID
723070,"One Bed apartmentm,The Seed Mingle condo, Bangkok",3734436,Chok,Sathon,Entire home/apt,13.72075,100.53993,1558,21,364,2,2,0,0.04,2018-12-05,0.0,4.5,Inner City,Pre-COVID
729015,NEW River Condo Center BTS temples,3785867,Julia,Khlong San,Entire home/apt,13.72077,100.51202,3281,360,364,2,37,0,0.3,2018-04-30,100.0,4.94,Inner City,Pre-COVID
2084034,Unique 2 bd-apt right above pool,10297749,Tash,Vadhana,Entire home/apt,13.73332,100.57099,2220,21,346,2,58,2,0.53,2022-11-18,100.0,4.24,Middle City,Recovery Period
1255386,SSIP HOME-15minWalkKhaosan-FreeBreakfast-TripleBed,6838199,Sirikamol,Dusit,Private room,13.77073,100.50478,7500,1,365,3,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
1296322,Mini chic Apartment -BTS S Taksin,2129668,Wimonpak,Sathon,Entire home/apt,13.71425,100.51332,703,1,355,41,206,6,1.79,2022-12-14,100.0,4.46,Inner City,Recovery Period
736372,Luxury Condo @ The Heart of Bangkok,3843977,Marc,Vadhana,Entire home/apt,13.74283,100.58651,1974,180,365,1,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
1302302,2 Bed Serviced Penthouse SkyVillas,6132593,Salvatore,Sathon,Entire home/apt,13.72027,100.52851,3757,2,144,7,135,3,1.19,2022-11-11,100.0,4.83,Inner City,Recovery Period
1316688,Contemporary Modern Duplex - Thonglor,5394070,Eva,Khlong Toei,Entire home/apt,13.72242,100.57962,1489,30,0,1,81,3,0.72,2022-10-07,100.0,4.86,Inner City,Recovery Period
742497,Chao Phraya Rumors,3837874,Fr,Samphanthawong,Private room,13.73989,100.50179,1732,5,365,1,1,0,0.01,2013-08-18,0.0,0.0,Inner City,Pre-COVID
1323380,Master Suite in Pool Villa,2975807,Ingo,Vadhana,Private room,13.74618,100.55168,9600,28,365,2,1,0,0.01,2017-06-19,0.0,0.0,Middle City,Pre-COVID
1338281,Loft Studio 6 min BTS Sapan Taksin,2129668,Wimonpak,Sathon,Entire home/apt,13.71506,100.51319,1100,100,365,41,117,0,1.02,2019-05-30,100.0,4.41,Inner City,Pre-COVID
1338489,FABB Modern 4. BTS Sapan Taksin,2129668,Wimonpak,Sathon,Entire home/apt,13.7133,100.51337,1100,1,167,41,146,0,1.27,2020-03-02,100.0,4.55,Inner City,During COVID
2112940,Great Studio in Great Area 24Sqm.,10772928,Yair,Suanluang,Entire home/apt,13.72383,100.61609,1306,28,347,4,2,0,0.02,2015-01-15,100.0,3.2,Middle City,Pre-COVID
2118606,City heart resort style condo.,10802851,Susie,Phaya Thai,Entire home/apt,13.78064,100.54393,1385,3,348,1,7,0,0.07,2017-07-26,0.0,4.33,Middle City,Pre-COVID
2124717,Large cozy Studio in on nut 17,5469970,Yair,Suanluang,Entire home/apt,13.7234,100.61828,1212,10,365,10,10,0,0.1,2017-08-10,100.0,4.9,Middle City,Pre-COVID
742693,New & Nice 1 Bed Apt Thonglor BTS,3888806,Nulek,Khlong Toei,Entire home/apt,13.72062,100.58019,1732,2,347,1,0,0,0.0,1970-01-01,100.0,5.0,Inner City,Pre-COVID
2130543,Bangkok Riverside near Asiatique,8954433,Benz,Bang Kho laen,Entire home/apt,13.7016,100.50262,4800,2,357,2,18,0,0.2,2016-12-24,0.0,0.0,Inner City,Pre-COVID
2133513,Amazing studio in Onnut,10772928,Yair,Suanluang,Entire home/apt,13.72158,100.61654,999,10,358,4,11,2,0.12,2022-10-31,100.0,4.14,Middle City,Recovery Period
768019,Luxury 2BR Pool Villa /Cul-de-Sac (4 weeks +),2975807,Ingo,Vadhana,Entire home/apt,13.73668,100.56693,4156,28,271,2,4,0,0.03,2015-08-11,0.0,4.75,Middle City,Pre-COVID
801844,Big space in eastern BKK,121622,Anchalee,Bang Kapi,Entire home/apt,13.75878,100.64988,519,4,181,1,1,0,0.01,2016-11-09,0.0,0.0,Middle City,Pre-COVID
808870,Chambre privée en condominium,4255924,Arnaud,Khlong Toei,Private room,13.73684,100.55488,1500,7,365,1,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
2135883,Elegant 2-Brm Condo in Heart of Bangkok,10899693,Gerald,Bang Rak,Entire home/apt,13.72543,100.53838,5195,3,236,1,95,14,0.92,2022-12-13,100.0,4.99,Inner City,Recovery Period
1341114,Five artist loft apartments,7273604,Nim,Bang Na,Entire home/apt,13.67826,100.60592,1750,28,365,2,0,0,0.0,1970-01-01,100.0,0.0,Middle City,Pre-COVID
811670,Lovely quaint Bangkok home,4268095,Ann,Din Daeng,Entire home/apt,13.78499,100.56958,2000,2,336,1,26,2,0.22,2022-12-11,100.0,4.48,Inner City,Recovery Period
1341890,"MODERN STUDIO SKYTRAIN, WIFI, 40%Monthly Discount!",7278395,Niramol,Huai Khwang,Entire home/apt,13.74538,100.59943,888,7,127,8,53,7,0.46,2022-12-06,100.0,4.71,Inner City,Recovery Period
818612,Budget price but 5 star value near new skytrain,822284,Rae And Charlie,Bang Sue,Entire home/apt,13.83148,100.52151,1000,3,146,7,7,0,0.06,2017-05-12,100.0,5.0,Inner City,Pre-COVID
822214,Jade House overlooking Pool near new skytrain,822284,Rae And Charlie,Bang Sue,Entire home/apt,13.83148,100.52307,1200,3,124,7,21,1,0.18,2022-12-22,100.0,4.86,Inner City,Recovery Period
2162578,"3min to BTS, Late Checkout, WiFi, Pool, Cable, BNH",1140715,Chonnikan,Bang Rak,Entire home/apt,13.72425,100.53087,2147,5,221,2,101,10,0.95,2022-12-14,92.0,4.88,Inner City,Recovery Period
851956,Great bright&spacious 1B BTS Onnut,4100838,Siri,Khlong Toei,Entire home/apt,13.70486,100.60152,850,21,294,3,33,1,0.28,2022-10-23,100.0,4.78,Inner City,Recovery Period
1344388,comfortable in Bangkok Near MRT,2653642,Hab,Din Daeng,Private room,13.77126,100.57088,1200,2,365,1,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
1350390,3.Cool Chic apartment walk 5 min BTS Sathon,2129668,Wimonpak,Sathon,Entire home/apt,13.71628,100.51238,950,1,358,41,109,5,0.95,2022-11-21,100.0,4.55,Inner City,Recovery Period
852063,2BR Apt. near Sathon Silom-free WIFI,4396467,Sujin,Sathon,Entire home/apt,13.71972,100.54924,1693,30,176,2,25,4,0.21,2022-12-03,100.0,4.92,Inner City,Recovery Period
1353517,95 sqm. 2 br. 1-5 people. Next to thonglor bts,7327298,Notee,Khlong Toei,Entire home/apt,13.72393,100.57647,3300,5,13,3,26,9,0.3,2022-12-18,100.0,4.78,Inner City,Recovery Period
1394285,Superior Double Room Near Airport,7489121,Anis,Suanluang,Private room,13.73789,100.64271,850,1,365,10,8,1,0.11,2022-06-30,90.0,3.92,Middle City,Recovery Period
1395513,Superior Twin Room Near Airport,7489121,Anis,Suanluang,Private room,13.73613,100.64319,1050,1,365,10,0,0,0.0,1970-01-01,90.0,0.0,Middle City,Pre-COVID
1400351,Studio in Beung Kum,7489121,Anis,Bueng Kum,Private room,13.78327,100.67124,700,1,365,10,3,0,0.07,2019-09-19,90.0,5.0,Middle City,Pre-COVID
1404697,Superior Double Room Near Yanhen Hospital,7489121,Anis,Bang Phlat,Private room,13.80698,100.5121,1050,1,365,10,0,0,0.0,1970-01-01,90.0,0.0,Inner City,Pre-COVID
1405480,Superior Twin Room Near Yanhee Hospital,7489121,Anis,Bang Phlat,Private room,13.80657,100.51192,1050,1,365,10,0,0,0.0,1970-01-01,90.0,0.0,Inner City,Pre-COVID
1406065,Superior Db Rm Near Yanhee Hospital,7489121,Anis,Bang Phlat,Private room,13.80685,100.5125,1050,1,365,10,0,0,0.0,1970-01-01,90.0,0.0,Inner City,Pre-COVID
2166902,Sathorn Apt with urban vibe,11057279,Jay,Sathon,Entire home/apt,13.71663,100.52864,868,4,330,1,97,11,0.89,2022-09-09,100.0,4.73,Inner City,Recovery Period
2175246,Family Apartment for rent.,11095276,Jirajate,Wang Thong Lang,Private room,13.77933,100.61957,4873,1,365,1,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
852308,วรภาดา น้อยพันธ์,4414621,Catroom,Bang Rak,Private room,13.7318,100.52351,980,1,365,1,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
2199975,Sarin Place Lodge,11221480,Weerakorn,Chatu Chak,Entire home/apt,13.82824,100.56594,1054,28,180,6,20,0,0.27,2020-01-07,100.0,4.95,Inner City,Pre-COVID
2206432,"Modern, cosy, great pool/gym",1425515,Peter,Huai Khwang,Entire home/apt,13.74742,100.56678,1020,29,318,2,12,3,0.12,2022-08-31,100.0,4.79,Inner City,Recovery Period
2234748,New Studio 2KM to BTS- Sukhumvit 77,5469970,Yair,Suanluang,Entire home/apt,13.72347,100.61812,1004,10,365,10,6,0,0.08,2017-07-25,100.0,4.2,Middle City,Pre-COVID
854660,Nostalgic Thai House - The Villa,931710,Jeremy,Nong Chok,Entire home/apt,13.77672,100.83851,8658,1,365,2,1,0,0.01,2015-09-03,0.0,0.0,Outer City,Pre-COVID
1412787,"NEWLY Renovated! 1BR by the river, near IconSiam",7616231,Jeab,Khlong San,Entire home/apt,13.72174,100.50769,1635,3,56,1,88,8,0.8,2022-11-22,100.0,4.72,Inner City,Recovery Period
856426,Thai house overlooking pond & lotus,931710,Jeremy,Nong Chok,Entire home/apt,13.77624,100.83931,3463,2,363,2,1,0,0.01,2016-03-10,0.0,0.0,Outer City,Pre-COVID
858311,"River view penthouse 30 Fl, 5 Pers,  taxi included",4491588,Donald,Khlong San,Entire home/apt,13.72135,100.508,7929,2,267,1,256,43,2.13,2022-12-15,100.0,4.83,Inner City,Recovery Period
858338,✩Vibrant street✩Cozy n Cool near MRT Silom/center✩,1927968,Evan,Sathon,Entire home/apt,13.72065,100.54713,850,1,293,37,278,10,2.31,2022-12-12,100.0,4.57,Inner City,Recovery Period
861105,Home Sweet Home For Your Family near new skytrain,822284,Rae And Charlie,Bang Sue,Entire home/apt,13.83235,100.5228,1500,3,107,7,37,0,0.31,2019-12-18,100.0,4.88,Inner City,Pre-COVID
863341,1BR Condo-BRT to BTS Chong Nonsi,4474838,Sue,Yan na wa,Entire home/apt,13.67907,100.52887,935,28,331,5,26,0,0.26,2019-05-18,100.0,4.32,Inner City,Pre-COVID
